"t","land","gkz","gebiet","wahlberechtigte","waehler","ungueltig","gueltig","cdu","spd","fdp","die_linke","gruene","csu","piraten","npd","tierschutzpartei","rep","oedp","familie","buendnis_21_rrp","rentner","bp","pbc","bueso","die_violetten","mlpd","volksabstimmung","psg","afd","big","pro_deutschland","die_rechte","die_frauen","freie_waehler","nicht__waehler","partei_der_vernunft","die_partei","wahlbeteiligung","die_tierschutzpartei","zentrum","adm","cm","dkp","dvu","fwd","rrp"
0,"BB",12051,"Brandenburg an der Havel, Stadt ",62606,37601,995,36606,23.8,10485,6.56,27.99,4.7,0,2.75,1.99,NA,0.1,0,0,NA,0,0,0,0.13,0,0.13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.06,0,0,0,0,0,0.79,0.53,0
0,"BB",12052,"Cottbus, Stadt ",85352,54038,1212,52826,21.74,13222,8.4,29.86,5.52,0,3.6,2.25,NA,0.15,0,0,NA,0,0,0,0.2,0,0.18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.31,0,0,0,0,0,0.62,0.77,0
0,"BB",12053,"Frankfurt (Oder), Stadt",50820,32551,830,31721,21.77,7463,7.45,32.86,5.66,0,2.78,1.86,NA,0.26,0,0,NA,0,0,0,0.31,0,0.15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.05,0,0,0,0,0,0.8,0.62,0
0,"BB",12054,"Potsdam, Stadt ",125004,89963,1849,88114,17.87,22846,8.71,28.24,11.69,0,3.44,1.08,NA,0.15,0,0,NA,0,0,0,0.2,0,0.14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.97,0,0,0,0,0,0.55,0.47,0
0,"BB",12060,"Barnim ",150447,99682,2393,97289,21.26,21387,8.56,32.62,6.3,0,2.47,2.5,NA,0.25,0,0,NA,0,0,0,0.17,0,0.11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.26,0,0,0,0,0,0.87,1.03,0
0,"BB",12061,"Dahme-Spreewald ",137721,96410,2594,93816,23,24212,9.06,26.59,5.86,0,2.55,3.19,NA,0.22,0,0,NA,0,0,0,0.23,0,0.12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,0,0,0,0,0,0.59,0.78,0
0,"BB",12062,"Elbe-Elster ",99931,67228,2211,65017,27.61,14701,8.91,26.53,3.23,0,2.18,2.96,NA,0.25,0,0,NA,0,0,0,0.19,0,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.27,0,0,0,0,0,1.71,1.15,0
0,"BB",12063,"Havelland ",128630,87251,2143,85108,24.04,21723,10.8,24.13,6.94,0,2.29,2.61,NA,0.21,0,0,NA,0,0,0,0.2,0,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.83,0,0,0,0,0,0.73,0.61,0
0,"BB",12064,"Maerkisch-Oderland ",163003,109348,2881,106467,21.1,23735,8.64,32.43,5.49,0,2.57,2.5,NA,0.23,0,0,NA,0,0,0,0.2,0,0.12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.08,0,0,0,0,0,1.46,0.91,0
0,"BB",12065,"Oberhavel ",169577,115300,2814,112486,24,28999,10.48,23.94,7.02,0,2.26,2.52,NA,0.29,0,0,NA,0,0,0,0.22,0,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.99,0,0,0,0,0,0.76,0.81,0
0,"BB",12066,"Oberspreewald-Lausitz ",107772,68631,2128,66503,24.96,16078,8.21,27.83,3.49,0,2.49,2.95,NA,0.17,0,0,NA,0,0,0,0.24,0,0.11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.68,0,0,0,0,0,1.96,1.05,0
0,"BB",12067,"Oder-Spree ",157705,106677,2767,103910,21.95,25287,8.99,29.89,5.27,0,2.32,2.98,NA,0.29,0,0,NA,0,0,0,0.26,0,0.15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.64,0,0,0,0,0,0.74,0.85,0
0,"BB",12068,"Ostprignitz-Ruppin ",89101,54974,1529,53445,22.8,14404,8.41,28.81,4.91,0,1.83,2.22,NA,0.18,0,0,NA,0,0,0,0.16,0,0.08,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.7,0,0,0,0,0,0.83,0.78,0
0,"BB",12069,"Potsdam-Mittelmark ",170167,121773,3028,118745,24.2,31740,10.68,22.83,7.88,0,2.33,1.72,NA,0.16,0,0,NA,0,0,0,0.17,0,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.56,0,0,0,0,0,0.75,0.64,0
0,"BB",12070,"Prignitz ",72455,46711,1313,45398,23.53,13329,8.37,27.65,3.43,0,1.51,2.28,NA,0.12,0,0,NA,0,0,0,0.12,0,0.08,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.47,0,0,0,0,0,0.8,0.77,0
0,"BB",12071,"Spree-Neisse ",111037,74141,2318,71823,25.1,16777,9.03,27.55,4.19,0,2.28,3.44,NA,0.35,0,0,NA,0,0,0,0.2,0,0.11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.77,0,0,0,0,0,1.13,0.86,0
0,"BB",12072,"Teltow-Flaeming ",136388,92532,2594,89938,22.63,23645,10.21,25.86,5.93,0,2.61,2.12,NA,0.22,0,0,NA,0,0,0,0.24,0,0.09,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.84,0,0,0,0,0,0.9,0.83,0
0,"BB",12073,"Uckermark ",110999,70491,2151,68340,23.88,18183,7.43,29.5,3.82,0,1.69,3.23,NA,0.16,0,0,NA,0,0,0,0.19,0,0.11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.51,0,0,0,0,0,0.59,0.56,0
0,"MV",13001,"Greifswald, Hansestadt",45233,28841,408,28433,32.31,3883,10.23,26.01,9.64,0,4.19,2.32,NA,0.2,0,0,NA,0,0,0,0,0,0.21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.76,0,0,0,0,0,0,0,0
0,"MV",13002,"Neubrandenburg, Stadt",56278,36240,544,35696,29.81,6197,8.03,33.37,4.91,0,2.48,2.37,NA,0.17,0,0,NA,0,0,0,0,0,0.26,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.39,0,0,0,0,0,0,0,0
0,"MV",13003,"Rostock, Hansestadt",169637,111062,1622,109440,25.43,20210,8.92,31.06,8.85,0,3.4,2.3,NA,0.13,0,0,NA,0,0,0,0,0,0.25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.47,0,0,0,0,0,0,0,0
0,"MV",13004,"Schwerin, Landeshauptstadt",78798,51873,656,51217,28.59,10769,8.59,28.65,7.28,0,2.34,2.19,NA,0.13,0,0,NA,0,0,0,0,0,0.21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.83,0,0,0,0,0,0,0,0
0,"MV",13005,"Stralsund, Hansestadt",49186,29911,516,29395,37.51,3964,9.67,27.21,5.12,0,2.63,2.54,NA,0.2,0,0,NA,0,0,0,0,0,0.13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.81,0,0,0,0,0,0,0,0
0,"MV",13006,"Wismar, Hansestadt",36362,22489,386,22103,27.95,4726,8.56,29.72,6.02,0,2.51,2.19,NA,0.14,0,0,NA,0,0,0,0,0,0.18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.85,0,0,0,0,0,0,0,0
0,"MV",13051,"Bad Doberan ",99371,67634,928,66706,33.17,11213,11.16,27.05,5.63,0,2.15,2.53,NA,0.2,0,0,NA,0,0,0,0,0,0.17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.06,0,0,0,0,0,0,0,0
0,"MV",13052,"Demmin ",68891,40251,822,39429,37.1,4855,9.54,29.97,3.24,0,1.68,3.96,NA,0.24,0,0,NA,0,0,0,0,0,0.16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.43,0,0,0,0,0,0,0,0
0,"MV",13053,"Guestrow ",85248,50634,987,49647,34.4,8678,9.5,27.16,4.53,0,1.78,3.19,NA,0.16,0,0,NA,0,0,0,0,0,0.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.4,0,0,0,0,0,0,0,0
0,"MV",13054,"Ludwigslust ",104368,68419,1072,67347,31.9,13695,10.15,25.96,4.47,0,2,3.6,NA,0.19,0,0,NA,0,0,0,0,0,0.15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.56,0,0,0,0,0,0,0,0
0,"MV",13055,"Mecklenburg-Strelitz ",67853,43584,773,42811,33.7,6758,8.79,29.85,4.33,0,1.95,3.74,NA,0.21,0,0,NA,0,0,0,0,0,0.17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.23,0,0,0,0,0,0,0,0
0,"MV",13056,"Mueritz ",55700,34207,700,33507,33.09,5900,8.8,28.99,4.7,0,1.76,2.89,NA,0.16,0,0,NA,0,0,0,0,0,0.32,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.41,0,0,0,0,0,0,0,0
0,"MV",13057,"Nordvorpommern ",91797,55599,1101,54498,37.5,7246,10.65,27.49,4.12,0,1.88,2.99,NA,0.18,0,0,NA,0,0,0,0,0,0.18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.57,0,0,0,0,0,0,0,0
0,"MV",13058,"Nordwestmecklenburg ",97512,61412,873,60539,32.49,11005,9.6,27.95,5.43,0,2,2.86,NA,0.16,0,0,NA,0,0,0,0,0,0.17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.98,0,0,0,0,0,0,0,0
0,"MV",13059,"Ostvorpommern ",90820,54732,1094,53638,37.32,6203,10.77,26.73,3.94,0,1.98,5.5,NA,0.26,0,0,NA,0,0,0,0,0,0.16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.26,0,0,0,0,0,0,0,0
0,"MV",13060,"Parchim ",82915,53022,855,52167,34.14,9316,9.52,27.57,4.62,0,1.79,2.86,NA,0.13,0,0,NA,0,0,0,0,0,0.19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.95,0,0,0,0,0,0,0,0
0,"MV",13061,"Ruegen ",58534,33859,652,33207,34.21,3838,12.62,29.83,4.51,0,2.15,2.98,NA,0.22,0,0,NA,0,0,0,0,0,0.21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.85,0,0,0,0,0,0,0,0
0,"MV",13062,"Uecker-Randow ",61795,38407,920,37487,34.51,5151,8.2,29.08,2.8,0,1.88,7.28,NA,0.22,0,0,NA,0,0,0,0,0,0.22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.15,0,0,0,0,0,0,0,0
0,"SN",14511,"Chemnitz, Stadt ",205652,136100,1603,134497,30.18,22991,12.6,28.25,7,0,0,2.68,NA,0.39,0,0,NA,0,0,0,0.6,0,0.22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.18,0,0,0,0,0,0,0,0
0,"SN",14521,"Erzgebirgskreis ",321118,207740,3599,204141,37.66,25439,13.48,25,3.79,0,0,4.77,NA,0.39,0,0,NA,0,0,0,0.71,0,0.23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.69,0,0,0,0,0,0,0,0
0,"SN",14522,"Mittelsachsen ",284421,184502,2716,181786,37.94,24692,13.53,24.05,4.34,0,0,4.18,NA,0.33,0,0,NA,0,0,0,0.56,0,0.21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.87,0,0,0,0,0,0,0,0
0,"SN",14523,"Vogtlandkreis ",213732,137330,2276,135054,36.06,20227,12.29,25.66,4.94,0,0,3.47,NA,0.41,0,0,NA,0,0,0,0.59,0,0.18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.25,0,0,0,0,0,0,0,0
0,"SN",14524,"Zwickau ",297512,189994,2848,187146,35.48,27842,12.21,26.85,4.54,0,0,3.52,NA,0.34,0,0,NA,0,0,0,0.68,0,0.22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.86,0,0,0,0,0,0,0,0
0,"SN",14612,"Dresden, Stadt ",421639,284894,3381,281513,33.2,42154,13.42,20.96,12.43,0,0,2.59,NA,0.2,0,0,NA,0,0,0,1,0,0.22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.57,0,0,0,0,0,0,0,0
0,"SN",14625,"Bautzen ",278070,181901,2977,178924,38.14,22643,13.79,23.35,4.38,0,0,4.78,NA,0.34,0,0,NA,0,0,0,0.86,0,0.28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.42,0,0,0,0,0,0,0,0
0,"SN",14626,"Goerlitz ",238958,149737,2590,147147,36.74,18569,12.84,24.2,4.68,0,0,5.37,NA,0.36,0,0,NA,0,0,0,1.41,0,0.28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.66,0,0,0,0,0,0,0,0
0,"SN",14627,"Meissen ",216629,140109,2288,137821,36.9,17987,14.31,22.33,5.69,0,0,4.91,NA,0.29,0,0,NA,0,0,0,0.86,0,0.23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.68,0,0,0,0,0,0,0,0
0,"SN",14628,"Saechsische Schweiz-Osterzgebirge ",215674,141214,2254,138960,39.66,16725,14.1,20.51,5.2,0,0,5.46,NA,0.29,0,0,NA,0,0,0,1.15,0,0.18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.48,0,0,0,0,0,0,0,0
0,"SN",14713,"Leipzig, Stadt ",415259,274415,3309,271106,27.61,49203,12.19,25.21,11.83,0,0,2.68,NA,0.21,0,0,NA,0,0,0,0.87,0,0.24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.08,0,0,0,0,0,0,0,0
0,"SN",14729,"Leipzig ",231084,148389,2081,146308,36.21,23354,12.97,23.47,5.08,0,0,3.88,NA,0.31,0,0,NA,0,0,0,0.7,0,0.25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.21,0,0,0,0,0,0,0,0
0,"SN",14730,"Nordsachsen ",178447,109628,1672,107956,35.06,16927,12.54,25.33,4.36,0,0,4.62,NA,0.35,0,0,NA,0,0,0,0.53,0,0.24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.43,0,0,0,0,0,0,0,0
0,"ST",15001,"Dessau-Rosslau, Stadt ",76666,47282,674,46608,28.58,8015,10.22,31.76,6.27,0,2.46,1.74,NA,0,0,0,NA,0,0,0,0,0,0.28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.67,0,0,0,0,0,0.32,0,0
0,"ST",15002,"Halle (Saale), Stadt",193175,120367,1802,118565,25.51,19180,10.95,31.64,9.19,0,3.19,1.5,NA,0,0,0,NA,0,0,0,0,0,0.37,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.31,0,0,0,0,0,0.22,0,0
0,"ST",15003,"Magdeburg, Landeshauptstadt ",195603,119495,1867,117628,26.44,22749,8.76,31.59,7.51,0,3.25,1.41,NA,0,0,0,NA,0,0,0,0,0,0.27,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.09,0,0,0,0,0,0.16,0,0
0,"ST",15081,"Altmarkkreis Salzwedel ",77695,48913,1250,47663,30.39,8467,8.52,31.77,4.57,0,2.2,2.1,NA,0,0,0,NA,0,0,0,0,0,0.21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.96,0,0,0,0,0,0.37,0,0
0,"ST",15082,"Anhalt-Bitterfeld ",155465,91851,2182,89669,30.14,14969,10.18,31.95,3.75,0,2.27,2.3,NA,0,0,0,NA,0,0,0,0,0,0.38,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.08,0,0,0,0,0,0.36,0,0
0,"ST",15083,"Boerde ",155528,95191,2180,93011,30.97,16706,10.72,29.51,3.99,0,2.24,2.18,NA,0,0,0,NA,0,0,0,0,0,0.24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.21,0,0,0,0,0,0.31,0,0
0,"ST",15084,"Burgenlandkreis ",170595,101689,2062,99627,31.1,15478,11.11,31.28,3.72,0,1.94,3.11,NA,0,0,0,NA,0,0,0,0,0,0.19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.61,0,0,0,0,0,0.3,0,0
0,"ST",15085,"Harz ",203909,124540,2319,122221,31.07,21280,9.3,30.76,5.11,0,2.09,2.28,NA,0,0,0,NA,0,0,0,0,0,0.21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.08,0,0,0,0,0,0.24,0,0
0,"ST",15086,"Jerichower Land ",83953,51074,1044,50030,30.49,8900,10.1,30.73,4.47,0,2.33,1.88,NA,0,0,0,NA,0,0,0,0,0,0.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.84,0,0,0,0,0,0.33,0,0
0,"ST",15087,"Mansfeld-Suedharz ",134240,78638,1631,77007,28.35,12206,9.69,35.78,3.38,0,1.74,2.94,NA,0,0,0,NA,0,0,0,0,0,0.19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.58,0,0,0,0,0,0.33,0,0
0,"ST",15088,"Saalekreis ",171425,103434,1902,101532,30.74,15363,12.18,31.2,4.04,0,2.21,2.37,NA,0,0,0,NA,0,0,0,0,0,0.3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.34,0,0,0,0,0,0.27,0,0
0,"ST",15089,"Salzlandkreis ",184713,104530,2198,102332,29.93,16764,9.99,33.71,3.7,0,1.91,2.13,NA,0,0,0,NA,0,0,0,0,0,0.25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.59,0,0,0,0,0,0.25,0,0
0,"ST",15090,"Stendal ",104982,64067,1492,62575,28.82,11049,8.68,33.55,4.64,0,2.1,2.01,NA,0,0,0,NA,0,0,0,0,0,0.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.03,0,0,0,0,0,0.42,0,0
0,"ST",15091,"Wittenberg ",120623,75650,1446,74204,32.7,11724,10.29,30,4.19,0,2.43,2.38,NA,0,0,0,NA,0,0,0,0,0,0.24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.72,0,0,0,0,0,0.37,0,0
0,"TH",16051,"Erfurt, Stadt ",168109,111894,1205,110689,27.43,20367,8.77,28.49,9.34,0,3.33,2.46,NA,0.29,0.39,0,NA,0,0,0,0,0,0.22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.56,0,0,0,0,0,0,0,0
0,"TH",16052,"Gera, Stadt ",85774,54618,681,53937,26.59,8479,10.06,34.97,5.17,0,2.58,3.1,NA,0.25,0.38,0,NA,0,0,0,0,0,0.11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.68,0,0,0,0,0,0,0,0
0,"TH",16053,"Jena, Stadt ",85182,59917,553,59364,24.57,11576,9.92,25.09,12.99,0,4.75,1.59,NA,0.33,0.4,0,NA,0,0,0,0,0,0.11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.34,0,0,0,0,0,0,0,0
0,"TH",16054,"Suhl, Stadt ",34172,21885,237,21648,25.4,3681,8.23,37.04,5.68,0,2.25,2.69,NA,0.27,0.36,0,NA,0,0,0,0,0,0.18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.04,0,0,0,0,0,0,0,0
0,"TH",16055,"Weimar, Stadt ",51903,35245,382,34863,27.92,5870,8.96,25.12,13.91,0,3.14,2.38,NA,0.3,0.42,0,NA,0,0,0,0,0,0.12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.91,0,0,0,0,0,0,0,0
0,"TH",16056,"Eisenach, Stadt ",35698,23476,286,23190,27.68,4554,8.48,29.66,7.32,0,1.86,3.25,NA,0.32,0.44,0,NA,0,0,0,0,0,0.38,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.76,0,0,0,0,0,0,0,0
0,"TH",16061,"Eichsfeld ",88017,62024,732,61292,47.41,8325,11.52,16.4,4.31,0,1.59,2.7,NA,0.22,1.19,0,NA,0,0,0,0,0,0.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.47,0,0,0,0,0,0,0,0
0,"TH",16062,"Nordhausen ",76624,49247,521,48726,29.09,9488,9.24,30.99,5.18,0,1.7,2.85,NA,0.19,0.32,0,NA,0,0,0,0,0,0.11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.27,0,0,0,0,0,0,0,0
0,"TH",16063,"Wartburgkreis ",113572,74071,1073,72998,32.52,13585,8.62,27.73,4.64,0,1.97,3.78,NA,0.41,0.38,0,NA,0,0,0,0,0,0.17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.22,0,0,0,0,0,0,0,0
0,"TH",16064,"Unstrut-Hainich-Kreis ",92506,58633,845,57788,33.45,10234,10.63,27.23,4.4,0,1.89,2.73,NA,0.26,0.37,0,NA,0,0,0,0,0,0.14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.38,0,0,0,0,0,0,0,0
0,"TH",16065,"Kyffhaeuserkreis ",71723,44156,655,43501,29.15,7660,8.42,34.14,3.81,0,1.76,3.18,NA,0.28,0.26,0,NA,0,0,0,0,0,0.17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.56,0,0,0,0,0,0,0,0
0,"TH",16066,"Schmalkalden-Meiningen ",113998,71622,891,70731,30.26,12619,9.58,29.7,5.38,0,2.22,3.16,NA,0.43,0.3,0,NA,0,0,0,0,0,0.13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.83,0,0,0,0,0,0,0,0
0,"TH",16067,"Gotha ",118433,76719,1034,75685,31.08,15556,8.74,26.59,5.06,0,2.52,3.48,NA,0.41,0.35,0,NA,0,0,0,0,0,0.13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.78,0,0,0,0,0,0,0,0
0,"TH",16068,"Soemmerda ",63252,40282,568,39714,31.86,6609,10.06,28.75,4.67,0,2.18,3.75,NA,0.41,0.37,0,NA,0,0,0,0,0,0.14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.68,0,0,0,0,0,0,0,0
0,"TH",16069,"Hildburghausen ",58842,36995,478,36517,30.03,6382,9.35,30.92,4.51,0,2.78,2.95,NA,0.44,0.33,0,NA,0,0,0,0,0,0.15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.87,0,0,0,0,0,0,0,0
0,"TH",16070,"Ilm-Kreis ",96077,63200,937,62263,29.48,11536,8.99,28.26,5.89,0,3.25,3.56,NA,0.31,0.37,0,NA,0,0,0,0,0,0.14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.78,0,0,0,0,0,0,0,0
0,"TH",16071,"Weimarer Land ",71622,47584,670,46914,32.01,8083,11.25,25.93,5.83,0,2.21,3.46,NA,0.47,0.33,0,NA,0,0,0,0,0,0.12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.44,0,0,0,0,0,0,0,0
0,"TH",16072,"Sonneberg ",52911,32574,429,32145,30.3,5243,8.42,33.92,3.45,0,1.69,3.74,NA,0.39,0.25,0,NA,0,0,0,0,0,0.43,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.56,0,0,0,0,0,0,0,0
0,"TH",16073,"Saalfeld-Rudolstadt ",102409,65862,811,65051,29.36,11159,9.78,29.5,4.94,0,2.63,4.55,NA,0.42,0.4,0,NA,0,0,0,0,0,0.24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.31,0,0,0,0,0,0,0,0
0,"TH",16074,"Saale-Holzland-Kreis ",74272,50268,659,49609,31.25,7979,10.72,29.03,5.24,0,2.51,3.1,NA,0.47,0.37,0,NA,0,0,0,0,0,0.13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.68,0,0,0,0,0,0,0,0
0,"TH",16075,"Saale-Orla-Kreis ",76127,50503,605,49898,30.82,8602,10.21,29.63,4.5,0,2.09,3.49,NA,0.42,0.42,0,NA,0,0,0,0,0,0.19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.34,0,0,0,0,0,0,0,0
0,"TH",16076,"Greiz ",95002,63350,911,62439,32.53,10146,11.27,27.45,4.75,0,2.35,3.21,NA,0.36,0.49,0,NA,0,0,0,0,0,0.14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.68,0,0,0,0,0,0,0,0
0,"TH",16077,"Altenburger Land ",87334,53639,832,52807,32.13,8860,10.1,29.13,3.56,0,2.27,3.97,NA,0.32,0.32,0,NA,0,0,0,0,0,0.13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.42,0,0,0,0,0,0,0,0
